"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20130101 ~ 20130131"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","201301","9","4,300","2","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","39.72","201301","25","4,050","5","1986","강변로 364"
"강원도 강릉시 입암동","641","0641","0000","입암1주공","46.74","201301","28","2,600","1","1986","강변로 364"
"강원도 강릉시 입암동","49","0049","0000","입암2주공","39.69","201301","27","4,450","4","1990","강변로 508"
"강원도 강릉시 입암동","685","0685","0000","입암4주공","59.8","201301","14","9,400","2","1996","성덕포남로 89"
"강원도 강릉시 입암동","685","0685","0000","입암5주공","39.99","201301","30","5,650","3","1996","성덕포남로 89-17"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201301","7","8,100","5","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201301","10","8,800","3","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201301","15","9,000","5","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201301","21","8,700","2","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","59.99","201301","22","9,100","12","1998","성덕포남로 39"
"강원도 강릉시 입암동","709-1","0709","0001","입암6주공","49.62","201301","28","7,300","11","1998","성덕포남로 39"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201301","10","9,250","14","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201301","22","9,400","14","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","84.904","201301","23","14,200","12","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.956","201301","24","9,600","10","1998","용지로 19"
"강원도 강릉시 입암동","440","0440","0000","입암현대","59.824","201301","29","9,750","7","1998","용지로 19"
"강원도 강릉시 입암동","445-2","0445","0002","태경태우광업소사원","36.69","201301","14","2,800","5","1988","강중길46번길 23"
"강원도 강릉시 입암동","445-2","0445","0002","태경태우광업소사원","39.78","201301","15","2,600","5","1988","강중길46번길 23"
"강원도 강릉시 입암동","506-5","0506","0005","태평양임대","39.348","201301","29","5,380","12","1998","강변로410번길 31-5"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","39.51","201301","3","5,100","4","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","1256","1256","0000","교항2주공","49.85","201301","16","7,300","7","2000","연주로 241-7"
"강원도 강릉시 주문진읍 교항리","240-11","0240","0011","극동","71.4","201301","15","6,900","9","1991","웃사다리4길 20"
"강원도 강릉시 주문진읍 교항리","240-11","0240","0011","극동","63.18","201301","22","5,700","5","1991","웃사다리4길 20"
"강원도 강릉시 초당동","149-1","0149","0001","동부","59.84","201301","31","10,000","18","1997","연당길 75"
"강원도 강릉시 초당동","143","0143","0000","우성","84.77","201301","20","11,700","1","1997","연당길 67-15"
"강원도 강릉시 초당동","181","0181","0000","유화2","78.167","201301","14","8,550","5","1994","연당길 94-6"
