"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20170801 ~ 20170831"
"실거래구분 : 분양입주권(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","단지명","전용면적(㎡)","거래금액(만원)","층","계약년월","계약일","분/입구분"
"강원도 속초시 조양동","1459","속초 서희스타힐스 더베이","84.91","32,846","14","201708","8","분"
"강원도 속초시 조양동","1459","속초 서희스타힐스 더베이","84.91","33,007","18","201708","16","분"
"강원도 속초시 조양동","1459","속초 서희스타힐스 더베이","84.91","34,457","26","201708","16","분"
"강원도 속초시 조양동","1459","속초 서희스타힐스 더베이","84.91","31,488","5","201708","16","분"
"강원도 속초시 조양동","1459","속초 서희스타힐스 더베이","84.91","33,169","16","201708","16","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","59.98","20,780","12","201708","3","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","84.98","29,460","22","201708","4","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","120.09","37,160","11","201708","10","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","59.98","19,900","4","201708","11","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","59.98","21,280","14","201708","17","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","84.99","27,790","13","201708","21","분"
"강원도 속초시 조양동","산309-3","속초 조양동 효성해링턴 플레이스","74.99","22,509","2","201708","28","분"
"강원도 속초시 청호동","433-3","속초 아이파크","84.94","28,264","13","201708","15","분"
"강원도 속초시 청호동","433-3","속초 아이파크","84.82","29,926","18","201708","18","분"
"강원도 속초시 청호동","433-3","속초 아이파크","84.94","31,826","16","201708","18","분"
"강원도 속초시 청호동","433-3","속초 아이파크","84.82","29,130","3","201708","20","분"
"강원도 속초시 청호동","433-3","속초 아이파크","59.88","22,311","19","201708","21","분"
"강원도 속초시 청호동","433-3","속초 아이파크","84.82","28,583","9","201708","23","분"
"강원도 속초시 청호동","433-3","속초 아이파크","84.82","27,083","5","201708","25","분"
"강원도 속초시 청호동","433-3","속초 아이파크","84.82","26,283","2","201708","28","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","81.91","20,076","1","201708","14","분"
"강원도 양양군 양양읍 내곡리","152-10","양양 e편한세상","60.3525","18,672","19","201708","18","분"
"강원도 양양군 양양읍 연창리","238","양양 양우내안애","83.9688","22,960","10","201708","3","분"
"강원도 양양군 양양읍 연창리","238","양양 양우내안애","83.9688","23,140","15","201708","14","분"
